gene	gene_class	ancestry_scheme	ancestry	unrelated_only	field_class	artifact_label	n_haplotypes
MICA	mic_tap	pred	EUR	False	uncalled	partial_cds	<20
MICA	mic_tap	pred	EUR	True	f1_undetermined	clean	<20
MICA	mic_tap	pred	EUR	True	f1_undetermined	partial_cds	<20
MICA	mic_tap	pred	EUR	True	f2_protein	clean	<20
MICA	mic_tap	pred	EUR	True	f2_protein	homopolymer_indel	189
MICA	mic_tap	pred	EUR	True	f2_protein	partial_cds	35
MICA	mic_tap	pred	EUR	True	f3_synonymous	clean	630
MICA	mic_tap	pred	EUR	True	f3_synonymous	partial_cds	419
MICA	mic_tap	pred	EUR	True	f4_noncoding	clean	450
MICA	mic_tap	pred	EUR	True	f4_noncoding	partial_cds	44
MICA	mic_tap	pred	EUR	True	known	clean	2222
MICA	mic_tap	pred	EUR	True	known	partial_cds	1509
MICA	mic_tap	pred	EUR	True	uncalled	partial_cds	<20
MICA	mic_tap	pred	MID	False	f1_undetermined	partial_cds	<20
MICA	mic_tap	pred	MID	False	f2_protein	clean	<20
MICA	mic_tap	pred	MID	False	f2_protein	homopolymer_indel	26
MICA	mic_tap	pred	MID	False	f2_protein	partial_cds	<20
MICA	mic_tap	pred	MID	False	f3_synonymous	clean	184
MICA	mic_tap	pred	MID	False	f3_synonymous	partial_cds	41
MICA	mic_tap	pred	MID	False	f4_noncoding	clean	66
MICA	mic_tap	pred	MID	False	f4_noncoding	partial_cds	<20
MICA	mic_tap	pred	MID	False	known	clean	470
MICA	mic_tap	pred	MID	False	known	partial_cds	124
MICA	mic_tap	pred	MID	True	f1_undetermined	partial_cds	<20
MICA	mic_tap	pred	MID	True	f2_protein	clean	<20
MICA	mic_tap	pred	MID	True	f2_protein	homopolymer_indel	25
MICA	mic_tap	pred	MID	True	f2_protein	partial_cds	<20
MICA	mic_tap	pred	MID	True	f3_synonymous	clean	183
MICA	mic_tap	pred	MID	True	f3_synonymous	partial_cds	40
MICA	mic_tap	pred	MID	True	f4_noncoding	clean	64
MICA	mic_tap	pred	MID	True	f4_noncoding	partial_cds	<20
MICA	mic_tap	pred	MID	True	known	clean	464
MICA	mic_tap	pred	MID	True	known	partial_cds	119
MICA	mic_tap	pred	POOLED	False	f1_undetermined	clean	<20
MICA	mic_tap	pred	POOLED	False	f1_undetermined	homopolymer_indel	<20
MICA	mic_tap	pred	POOLED	False	f1_undetermined	partial_cds	<20
MICA	mic_tap	pred	POOLED	False	f2_protein	clean	166
MICA	mic_tap	pred	POOLED	False	f2_protein	homopolymer_indel	759
MICA	mic_tap	pred	POOLED	False	f2_protein	partial_cds	124
MICA	mic_tap	pred	POOLED	False	f3_synonymous	clean	3551
MICA	mic_tap	pred	POOLED	False	f3_synonymous	partial_cds	1699
MICA	mic_tap	pred	POOLED	False	f4_noncoding	clean	1956
MICA	mic_tap	pred	POOLED	False	f4_noncoding	partial_cds	321
MICA	mic_tap	pred	POOLED	False	known	clean	9396
MICA	mic_tap	pred	POOLED	False	known	partial_cds	4546
MICA	mic_tap	pred	POOLED	False	uncalled	partial_cds	<20
MICA	mic_tap	pred	POOLED	True	f1_undetermined	clean	<20
MICA	mic_tap	pred	POOLED	True	f1_undetermined	homopolymer_indel	<20
MICA	mic_tap	pred	POOLED	True	f1_undetermined	partial_cds	<20
MICA	mic_tap	pred	POOLED	True	f2_protein	clean	162
MICA	mic_tap	pred	POOLED	True	f2_protein	homopolymer_indel	736
MICA	mic_tap	pred	POOLED	True	f2_protein	partial_cds	120
MICA	mic_tap	pred	POOLED	True	f3_synonymous	clean	3455
MICA	mic_tap	pred	POOLED	True	f3_synonymous	partial_cds	1636
MICA	mic_tap	pred	POOLED	True	f4_noncoding	clean	1904
MICA	mic_tap	pred	POOLED	True	f4_noncoding	partial_cds	312
MICA	mic_tap	pred	POOLED	True	known	clean	9107
MICA	mic_tap	pred	POOLED	True	known	partial_cds	4391
MICA	mic_tap	pred	POOLED	True	uncalled	partial_cds	<20
MICA	mic_tap	pred	SAS	False	f1_undetermined	partial_cds	<20
MICA	mic_tap	pred	SAS	False	f2_protein	clean	22
MICA	mic_tap	pred	SAS	False	f2_protein	homopolymer_indel	77
MICA	mic_tap	pred	SAS	False	f2_protein	partial_cds	<20
MICA	mic_tap	pred	SAS	False	f3_synonymous	clean	543
MICA	mic_tap	pred	SAS	False	f3_synonymous	partial_cds	137
MICA	mic_tap	pred	SAS	False	f4_noncoding	clean	102
MICA	mic_tap	pred	SAS	False	f4_noncoding	partial_cds	37
MICA	mic_tap	pred	SAS	False	known	clean	999
MICA	mic_tap	pred	SAS	False	known	partial_cds	450
MICA	mic_tap	pred	SAS	True	f1_undetermined	partial_cds	<20
MICA	mic_tap	pred	SAS	True	f2_protein	clean	22
MICA	mic_tap	pred	SAS	True	f2_protein	homopolymer_indel	76
MICA	mic_tap	pred	SAS	True	f2_protein	partial_cds	<20
MICA	mic_tap	pred	SAS	True	f3_synonymous	clean	537
MICA	mic_tap	pred	SAS	True	f3_synonymous	partial_cds	136
MICA	mic_tap	pred	SAS	True	f4_noncoding	clean	101
MICA	mic_tap	pred	SAS	True	f4_noncoding	partial_cds	36
MICA	mic_tap	pred	SAS	True	known	clean	980
MICA	mic_tap	pred	SAS	True	known	partial_cds	439
MICA	mic_tap	pred	UNASSIGNED	False	f2_protein	clean	<20
MICA	mic_tap	pred	UNASSIGNED	False	f2_protein	homopolymer_indel	<20
MICA	mic_tap	pred	UNASSIGNED	False	f2_protein	partial_cds	<20
MICA	mic_tap	pred	UNASSIGNED	False	f3_synonymous	clean	<20
MICA	mic_tap	pred	UNASSIGNED	False	f3_synonymous	partial_cds	<20
MICA	mic_tap	pred	UNASSIGNED	False	f4_noncoding	clean	<20
MICA	mic_tap	pred	UNASSIGNED	False	known	clean	<20
MICA	mic_tap	pred	UNASSIGNED	False	known	partial_cds	<20
MICA	mic_tap	pred	UNASSIGNED	True	f2_protein	clean	<20
MICA	mic_tap	pred	UNASSIGNED	True	f2_protein	homopolymer_indel	<20
MICA	mic_tap	pred	UNASSIGNED	True	f2_protein	partial_cds	<20
MICA	mic_tap	pred	UNASSIGNED	True	f3_synonymous	clean	<20
MICA	mic_tap	pred	UNASSIGNED	True	f3_synonymous	partial_cds	<20
MICA	mic_tap	pred	UNASSIGNED	True	f4_noncoding	clean	<20
MICA	mic_tap	pred	UNASSIGNED	True	known	clean	<20
MICA	mic_tap	pred	UNASSIGNED	True	known	partial_cds	<20
MICA	mic_tap	strict	AFR	False	f1_undetermined	partial_cds	<20
MICA	mic_tap	strict	AFR	False	f2_protein	clean	41
MICA	mic_tap	strict	AFR	False	f2_protein	homopolymer_indel	152
MICA	mic_tap	strict	AFR	False	f2_protein	partial_cds	32
MICA	mic_tap	strict	AFR	False	f3_synonymous	clean	522
MICA	mic_tap	strict	AFR	False	f3_synonymous	partial_cds	454
MICA	mic_tap	strict	AFR	False	f4_noncoding	clean	482
MICA	mic_tap	strict	AFR	False	f4_noncoding	partial_cds	130
MICA	mic_tap	strict	AFR	False	known	clean	1722
MICA	mic_tap	strict	AFR	False	known	partial_cds	859
MICA	mic_tap	strict	AFR	True	f1_undetermined	partial_cds	<20
MICA	mic_tap	strict	AFR	True	f2_protein	clean	40
MICA	mic_tap	strict	AFR	True	f2_protein	homopolymer_indel	146
MICA	mic_tap	strict	AFR	True	f2_protein	partial_cds	31
MICA	mic_tap	strict	AFR	True	f3_synonymous	clean	507
MICA	mic_tap	strict	AFR	True	f3_synonymous	partial_cds	436
MICA	mic_tap	strict	AFR	True	f4_noncoding	clean	475
MICA	mic_tap	strict	AFR	True	f4_noncoding	partial_cds	126
MICA	mic_tap	strict	AFR	True	known	clean	1657
MICA	mic_tap	strict	AFR	True	known	partial_cds	828
MICA	mic_tap	strict	AMR	False	f1_undetermined	clean	<20
MICA	mic_tap	strict	AMR	False	f2_protein	clean	<20
MICA	mic_tap	strict	AMR	False	f2_protein	homopolymer_indel	95
MICA	mic_tap	strict	AMR	False	f2_protein	partial_cds	<20
MICA	mic_tap	strict	AMR	False	f3_synonymous	clean	478
MICA	mic_tap	strict	AMR	False	f3_synonymous	partial_cds	152
MICA	mic_tap	strict	AMR	False	f4_noncoding	clean	343
MICA	mic_tap	strict	AMR	False	f4_noncoding	partial_cds	21
MICA	mic_tap	strict	AMR	False	known	clean	1459
MICA	mic_tap	strict	AMR	False	known	partial_cds	427
MICA	mic_tap	strict	AMR	True	f1_undetermined	clean	<20
MICA	mic_tap	strict	AMR	True	f2_protein	clean	<20
MICA	mic_tap	strict	AMR	True	f2_protein	homopolymer_indel	92
MICA	mic_tap	strict	AMR	True	f2_protein	partial_cds	<20
MICA	mic_tap	strict	AMR	True	f3_synonymous	clean	451
MICA	mic_tap	strict	AMR	True	f3_synonymous	partial_cds	142
MICA	mic_tap	strict	AMR	True	f4_noncoding	clean	323
MICA	mic_tap	strict	AMR	True	f4_noncoding	partial_cds	<20
MICA	mic_tap	strict	AMR	True	known	clean	1384
MICA	mic_tap	strict	AMR	True	known	partial_cds	399
MICA	mic_tap	strict	EAS	False	f1_undetermined	clean	<20
MICA	mic_tap	strict	EAS	False	f1_undetermined	homopolymer_indel	<20
MICA	mic_tap	strict	EAS	False	f1_undetermined	partial_cds	<20
MICA	mic_tap	strict	EAS	False	f2_protein	clean	44
MICA	mic_tap	strict	EAS	False	f2_protein	homopolymer_indel	59
MICA	mic_tap	strict	EAS	False	f2_protein	partial_cds	<20
MICA	mic_tap	strict	EAS	False	f3_synonymous	clean	670
MICA	mic_tap	strict	EAS	False	f3_synonymous	partial_cds	131
MICA	mic_tap	strict	EAS	False	f4_noncoding	clean	183
MICA	mic_tap	strict	EAS	False	f4_noncoding	partial_cds	<20
MICA	mic_tap	strict	EAS	False	known	clean	966
MICA	mic_tap	strict	EAS	False	known	partial_cds	324
MICA	mic_tap	strict	EAS	False	uncalled	partial_cds	<20
MICA	mic_tap	strict	EAS	True	f1_undetermined	clean	<20
MICA	mic_tap	strict	EAS	True	f1_undetermined	homopolymer_indel	<20
MICA	mic_tap	strict	EAS	True	f1_undetermined	partial_cds	<20
MICA	mic_tap	strict	EAS	True	f2_protein	clean	44
MICA	mic_tap	strict	EAS	True	f2_protein	homopolymer_indel	58
MICA	mic_tap	strict	EAS	True	f2_protein	partial_cds	<20
MICA	mic_tap	strict	EAS	True	f3_synonymous	clean	655
MICA	mic_tap	strict	EAS	True	f3_synonymous	partial_cds	125
MICA	mic_tap	strict	EAS	True	f4_noncoding	clean	175
MICA	mic_tap	strict	EAS	True	f4_noncoding	partial_cds	<20
MICA	mic_tap	strict	EAS	True	known	clean	944
MICA	mic_tap	strict	EAS	True	known	partial_cds	319
MICA	mic_tap	strict	EUR	False	f1_undetermined	clean	<20
MICA	mic_tap	strict	EUR	False	f2_protein	clean	<20
MICA	mic_tap	strict	EUR	False	f2_protein	homopolymer_indel	90
MICA	mic_tap	strict	EUR	False	f2_protein	partial_cds	<20
MICA	mic_tap	strict	EUR	False	f3_synonymous	clean	292
MICA	mic_tap	strict	EUR	False	f3_synonymous	partial_cds	283
MICA	mic_tap	strict	EUR	False	f4_noncoding	clean	108
MICA	mic_tap	strict	EUR	False	f4_noncoding	partial_cds	<20
MICA	mic_tap	strict	EUR	False	known	clean	886
MICA	mic_tap	strict	EUR	False	known	partial_cds	901
MICA	mic_tap	strict	EUR	True	f1_undetermined	clean	<20
MICA	mic_tap	strict	EUR	True	f2_protein	clean	<20
MICA	mic_tap	strict	EUR	True	f2_protein	homopolymer_indel	86
MICA	mic_tap	strict	EUR	True	f2_protein	partial_cds	<20
MICA	mic_tap	strict	EUR	True	f3_synonymous	clean	278
MICA	mic_tap	strict	EUR	True	f3_synonymous	partial_cds	264
MICA	mic_tap	strict	EUR	True	f4_noncoding	clean	102
MICA	mic_tap	strict	EUR	True	f4_noncoding	partial_cds	<20
MICA	mic_tap	strict	EUR	True	known	clean	824
MICA	mic_tap	strict	EUR	True	known	partial_cds	851
MICA	mic_tap	strict	MID	False	f2_protein	clean	<20
MICA	mic_tap	strict	MID	False	f2_protein	homopolymer_indel	<20
MICA	mic_tap	strict	MID	False	f2_protein	partial_cds	<20
MICA	mic_tap	strict	MID	False	f3_synonymous	clean	114
MICA	mic_tap	strict	MID	False	f3_synonymous	partial_cds	24
MICA	mic_tap	strict	MID	False	f4_noncoding	clean	40
MICA	mic_tap	strict	MID	False	f4_noncoding	partial_cds	<20
MICA	mic_tap	strict	MID	False	known	clean	304
MICA	mic_tap	strict	MID	False	known	partial_cds	86
