gene,ancestry,allele,freq,n_individuals
B,eur,44:20,3e-06,302712
B,eur,56:15,3e-06,302712
B,eur,39:08,3e-06,302712
B,eur,15:142,3e-06,302712
B,eur,15:154,3e-06,302712
B,eur,39:74,3e-06,302712
B,eur,58:36,3e-06,302712
B,eur,15:132,3e-06,302712
B,eur,56:16,3e-06,302712
B,eur,44:13,3e-06,302712
B,eur,35:32,3e-06,302712
B,eur,44:10,3e-06,302712
B,eur,39:43,3e-06,302712
B,eur,15:53,3e-06,302712
B,eur,35:204,3e-06,302712
B,eur,40:04,3e-06,302712
B,eur,39:156,3e-06,302712
B,eur,35:10,3e-06,302712
B,eur,15:182N,3e-06,302712
B,eur,35:167,3e-06,302712
B,eur,35:247,3e-06,302712
B,eur,51:29,3e-06,302712
B,eur,18:28,3e-06,302712
B,eur,07:33,3e-06,302712
B,eur,15:05,3e-06,302712
B,eur,40:114,3e-06,302712
B,eur,35:30,3e-06,302712
B,eur,35:36,3e-06,302712
B,eur,15:20,3e-06,302712
B,eur,15:157,3e-06,302712
B,eur,08:56,3e-06,302712
B,eur,15:371,3e-06,302712
B,eur,35:63,3e-06,302712
B,eur,39:19,3e-06,302712
B,eur,15:721,3e-06,302712
B,eur,13:11,3e-06,302712
B,eur,40:05,3e-06,302712
B,eur,15:51,3e-06,302712
B,eur,35:14,3e-06,302712
B,eur,40:49,3e-06,302712
B,eur,35:218,3e-06,302712
B,eur,40:21,3e-06,302712
B,eur,49:02,2e-06,302712
B,eur,18:150,2e-06,302712
B,eur,27:35,2e-06,302712
B,eur,51:404,2e-06,302712
B,eur,35:583,2e-06,302712
B,eur,51:40,2e-06,302712
B,eur,15:30,2e-06,302712
B,eur,38:10,2e-06,302712
B,eur,35:214,2e-06,302712
B,eur,52:23,2e-06,302712
B,eur,56:11,2e-06,302712
B,eur,44:212,2e-06,302712
B,eur,51:13,2e-06,302712
B,eur,35:426,2e-06,302712
B,eur,57:161,2e-06,302712
B,eur,35:150,2e-06,302712
B,eur,35:254,2e-06,302712
B,eur,27:17,2e-06,302712
B,eur,44:210,2e-06,302712
B,eur,58:33,2e-06,302712
B,eur,15:556,2e-06,302712
B,eur,56:02,2e-06,302712
B,eur,18:168,2e-06,302712
B,eur,56:84,2e-06,302712
B,eur,38:06,2e-06,302712
B,eur,15:652,2e-06,302712
B,eur,51:356,2e-06,302712
B,eur,27:47,2e-06,302712
B,eur,48:07,2e-06,302712
B,eur,53:08,2e-06,302712
B,eur,53:04,2e-06,302712
B,eur,44:16,2e-06,302712
B,eur,56:74,2e-06,302712
B,eur,44:68,2e-06,302712
B,eur,35:122,2e-06,302712
B,eur,35:538,2e-06,302712
B,eur,44:453,2e-06,302712
B,eur,53:06,2e-06,302712
B,eur,44:206,2e-06,302712
B,eur,56:31,2e-06,302712
B,eur,56:17,2e-06,302712
B,eur,15:70,2e-06,302712
B,eur,35:11,2e-06,302712
B,eur,35:256,2e-06,302712
B,eur,40:07,2e-06,302712
B,eur,40:80,2e-06,302712
B,eur,44:37,2e-06,302712
B,eur,15:06,2e-06,302712
B,eur,51:75,2e-06,302712
B,eur,18:40,2e-06,302712
B,eur,13:10,2e-06,302712
B,eur,39:117,2e-06,302712
B,eur,35:402,2e-06,302712
B,eur,07:16,2e-06,302712
B,eur,44:416,2e-06,302712
B,eur,44:216,2e-06,302712
B,eur,07:151,2e-06,302712
B,eur,27:53,2e-06,302712
B,eur,07:372,2e-06,302712
B,eur,15:189,2e-06,302712
B,eur,07:479N,2e-06,302712
B,eur,08:78,2e-06,302712
B,eur,39:32,2e-06,302712
B,eur,07:127,2e-06,302712
B,eur,07:160,2e-06,302712
B,eur,15:545,2e-06,302712
B,eur,37:27,2e-06,302712
B,eur,13:160,2e-06,302712
B,eur,35:28,2e-06,302712
B,eur,07:31,2e-06,302712
B,eur,18:19,2e-06,302712
B,eur,35:33,2e-06,302712
B,eur,08:02,2e-06,302712
B,eur,15:15,2e-06,302712
B,eur,27:19,2e-06,302712
B,eur,39:13,2e-06,302712
B,eur,52:11,2e-06,302712
B,eur,15:47,2e-06,302712
B,eur,35:23,2e-06,302712
B,eur,39:29,2e-06,302712
B,eur,44:50,2e-06,302712
B,eur,15:225,2e-06,302712
B,eur,13:08,2e-06,302712
B,eur,27:27,2e-06,302712
B,eur,08:22,2e-06,302712
B,eur,07:27,2e-06,302712
B,eur,18:09,2e-06,302712
B,eur,40:42,2e-06,302712
B,eur,15:315,2e-06,302712
B,eur,07:42,2e-06,302712
B,eur,15:27,2e-06,302712
B,eur,18:44,2e-06,302712
B,eur,35:136,2e-06,302712
B,eur,51:14,2e-06,302712
B,eur,38:20,2e-06,302712
B,eur,35:87,2e-06,302712
B,eur,39:14,2e-06,302712
B,eur,52:06,2e-06,302712
B,eur,48:03,2e-06,302712
B,eur,08:255,2e-06,302712
B,eur,53:17,2e-06,302712
B,eur,44:49,2e-06,302712
B,eur,39:40,2e-06,302712
B,eur,27:127,2e-06,302712
B,eur,40:03,2e-06,302712
B,eur,51:79,2e-06,302712
B,eur,44:414,2e-06,302712
B,eur,51:20,2e-06,302712
B,eur,40:47,2e-06,302712
B,eur,51:49,2e-06,302712
B,eur,14:56,2e-06,302712
B,eur,35:624,2e-06,302712
B,eur,08:124,2e-06,302712
B,eur,35:34,2e-06,302712
B,eur,49:10,2e-06,302712
B,eur,18:15,2e-06,302712
B,eur,35:09,2e-06,302712
B,eur,53:13,2e-06,302712
B,eur,07:20,2e-06,302712
B,eur,35:170,2e-06,302712
B,eur,35:144,2e-06,302712
B,eur,44:120,2e-06,302712
B,eur,41:10,2e-06,302712
B,eur,51:73,2e-06,302712
B,eur,15:446,2e-06,302712
B,mid,51:01,0.064156,2151
B,mid,18:01,0.057648,2151
B,mid,49:01,0.055788,2151
B,mid,41:01,0.054393,2151
B,mid,50:01,0.052069,2151
B,mid,52:01,0.04649,2151
B,mid,14:02,0.046258,2151
B,mid,35:01,0.043468,2151
B,mid,35:02,0.037424,2151
B,mid,38:01,0.037192,2151
B,mid,13:02,0.033938,2151
B,mid,44:02,0.032543,2151
B,mid,07:02,0.032543,2151
B,mid,44:03,0.031381,2151
B,mid,08:01,0.031148,2151
B,mid,53:01,0.029289,2151
B,mid,58:01,0.024175,2151
B,mid,35:08,0.021385,2151
B,mid,15:17,0.019293,2151
B,mid,07:05,0.018596,2151
B,mid,41:02,0.017899,2151
B,mid,15:03,0.017434,2151
B,mid,55:01,0.016504,2151
B,mid,35:03,0.016272,2151
B,mid,40:01,0.012785,2151
B,mid,51:08,0.009763,2151
B,mid,45:01,0.00953,2151
B,mid,39:10,0.009298,2151
B,mid,37:01,0.009298,2151
B,mid,57:01,0.009298,2151
B,mid,57:03,0.008136,2151
B,mid,73:01,0.007438,2151
B,mid,27:03,0.007206,2151
B,mid,42:01,0.006276,2151
B,mid,15:01,0.005811,2151
B,mid,40:02,0.005114,2151
B,mid,27:02,0.004881,2151
B,mid,15:10,0.004417,2151
B,mid,27:07,0.004417,2151
B,mid,14:01,0.004417,2151
B,mid,27:05,0.004184,2151
B,mid,57:02,0.003952,2151
B,mid,40:06,0.003487,2151
B,mid,47:01,0.002789,2151
B,mid,44:05,0.002789,2151
B,mid,39:01,0.002789,2151
B,mid,39:24,0.002092,2151
B,mid,56:01,0.00186,2151
B,mid,15:09,0.00186,2151
B,mid,15:16,0.00186,2151
B,mid,58:02,0.001627,2151
B,mid,15:18,0.001627,2151
B,mid,50:02,0.001395,2151
B,mid,15:08,0.00093,2151
B,mid,51:07,0.00093,2151
B,mid,51:05,0.00093,2151
B,mid,15:29,0.00093,2151
B,mid,40:12,0.000697,2151
B,mid,82:02,0.000697,2151
B,mid,42:02,0.000697,2151
B,mid,47:03,0.000697,2151
B,mid,18:07,0.000465,2151
B,mid,51:09,0.000465,2151
B,mid,18:05,0.000465,2151
B,mid,13:01,0.000465,2151
B,mid,07:09,0.000465,2151
B,mid,57:04,0.000465,2151
B,mid,27:04,0.000465,2151
B,mid,53:05,0.000232,2151
B,mid,39:05,0.000232,2151
B,mid,44:21,0.000232,2151
B,mid,27:09,0.000232,2151
B,mid,07:14,0.000232,2151
B,mid,14:03,0.000232,2151
B,mid,39:06,0.000232,2151
B,mid,18:11,0.000232,2151
B,mid,15:123,0.000232,2151
B,mid,48:01,0.000232,2151
B,mid,51:02,0.000232,2151
B,sas,40:06,0.084521,6176
B,sas,44:03,0.083549,6176
B,sas,52:01,0.075453,6176
B,sas,35:03,0.071324,6176
B,sas,51:01,0.066872,6176
B,sas,57:01,0.060233,6176
B,sas,35:01,0.054971,6176
B,sas,07:02,0.048008,6176
B,sas,58:01,0.044203,6176
B,sas,08:01,0.039913,6176
B,sas,37:01,0.032464,6176
B,sas,18:01,0.026069,6176
B,sas,15:02,0.024773,6176
B,sas,07:05,0.022749,6176
B,sas,55:01,0.020159,6176
B,sas,40:01,0.018782,6176
B,sas,50:01,0.01773,6176
B,sas,13:02,0.017406,6176
B,sas,15:18,0.013844,6176
B,sas,15:17,0.013682,6176
B,sas,15:01,0.013601,6176
B,sas,13:01,0.01352,6176
B,sas,27:05,0.010848,6176
B,sas,38:02,0.008744,6176
B,sas,44:02,0.008501,6176
B,sas,35:02,0.006881,6176
B,sas,15:25,0.006801,6176
B,sas,51:06,0.00672,6176
B,sas,56:01,0.006315,6176
B,sas,15:05,0.006315,6176
B,sas,49:01,0.006153,6176
B,sas,27:07,0.005748,6176
B,sas,39:01,0.005019,6176
B,sas,41:01,0.004291,6176
B,sas,48:01,0.004129,6176
B,sas,38:01,0.003805,6176
B,sas,15:08,0.003724,6176
B,sas,40:02,0.003562,6176
B,sas,35:08,0.003481,6176
B,sas,14:02,0.002995,6176
B,sas,27:04,0.002429,6176
B,sas,15:32,0.002186,6176
B,sas,53:01,0.002105,6176
B,sas,45:01,0.001943,6176
B,sas,15:29,0.001862,6176
B,sas,41:02,0.001619,6176
B,sas,48:04,0.001457,6176
B,sas,39:06,0.001376,6176
B,sas,35:05,0.001295,6176
B,sas,51:07,0.001295,6176
B,sas,40:23,0.000972,6176
B,sas,15:38,0.000729,6176
B,sas,15:10,0.000648,6176
B,sas,15:12,0.000567,6176
B,sas,27:02,0.000567,6176
B,sas,46:01,0.000567,6176
B,sas,51:02,0.000486,6176
B,sas,15:03,0.000486,6176
B,sas,14:01,0.000486,6176
B,sas,47:01,0.000486,6176
B,sas,51:08,0.000486,6176
B,sas,57:03,0.000405,6176
B,sas,39:10,0.000405,6176
B,sas,73:01,0.000324,6176
B,sas,27:06,0.000324,6176
B,sas,15:09,0.000324,6176
B,sas,52:04,0.000324,6176
B,sas,42:01,0.000324,6176
B,sas,15:16,0.000324,6176
B,sas,40:50,0.000243,6176
B,sas,55:02,0.000243,6176
B,sas,15:13,0.000243,6176
B,sas,18:03,0.000243,6176
B,sas,15:11,0.000243,6176
B,sas,58:02,0.000243,6176
B,sas,52:10,0.000162,6176
B,sas,54:01,0.000162,6176
B,sas,44:06,0.000162,6176
B,sas,78:02,0.000162,6176
B,sas,78:01,0.000162,6176
B,sas,44:05,0.000162,6176
B,sas,56:04,0.000162,6176
B,sas,15:06,0.000162,6176
B,sas,15:21,0.000162,6176
B,sas,57:02,8.1e-05,6176
B,sas,56:02,8.1e-05,6176
B,sas,81:01,8.1e-05,6176
B,sas,48:05,8.1e-05,6176
B,sas,35:10,8.1e-05,6176
B,sas,50:02,8.1e-05,6176
B,sas,39:31,8.1e-05,6176
B,sas,35:627,8.1e-05,6176
B,sas,40:12,8.1e-05,6176
B,sas,35:42,8.1e-05,6176
B,sas,15:113,8.1e-05,6176
B,sas,50:04,8.1e-05,6176
B,sas,15:34,8.1e-05,6176
B,sas,39:24,8.1e-05,6176
B,sas,35:205,8.1e-05,6176
B,sas,15:89,8.1e-05,6176
B,sas,15:37,8.1e-05,6176
B,sas,39:05,8.1e-05,6176
B,sas,15:64,8.1e-05,6176
B,sas,18:142,8.1e-05,6176
B,sas,15:04,8.1e-05,6176
B,sas,27:03,8.1e-05,6176
B,sas,15:35,8.1e-05,6176
B,sas,15:46,8.1e-05,6176
B,sas,53:17,8.1e-05,6176
B,sas,51:05,8.1e-05,6176
B,sas,37:04,8.1e-05,6176
B,sas,50:07,8.1e-05,6176
B,sas,55:03,8.1e-05,6176
B,sas,40:16,8.1e-05,6176
C,afr,04:01,0.192916,100798
C,afr,07:01,0.12026,100798
C,afr,16:01,0.096371,100798
C,afr,06:02,0.091024,100798
C,afr,17:01,0.07139,100798
C,afr,02:10,0.068479,100798
C,afr,07:02,0.065344,100798
C,afr,03:04,0.05449,100798
C,afr,08:02,0.036206,100798
C,afr,18:01,0.033021,100798
C,afr,05:01,0.027302,100798
C,afr,03:02,0.019331,100798
C,afr,02:02,0.017292,100798
C,afr,14:02,0.017272,100798
C,afr,15:05,0.016037,100798
C,afr,12:03,0.015382,100798
C,afr,03:03,0.013348,100798
C,afr,08:04,0.011087,100798
C,afr,01:02,0.008239,100798
C,afr,07:04,0.007267,100798
C,afr,15:02,0.004658,100798
C,afr,14:03,0.002753,100798
C,afr,04:07,0.001265,100798
C,afr,12:02,0.00122,100798
C,afr,08:01,0.000997,100798
C,afr,07:05,0.000719,100798
C,afr,04:13,0.000675,100798
C,afr,02:14,0.000645,100798
C,afr,16:02,0.000526,100798
C,afr,04:04,0.000441,100798
C,afr,03:05,0.000317,100798
C,afr,06:08,0.000298,100798
C,afr,08:94,0.000263,100798
C,afr,07:06,0.000184,100798
C,afr,06:09,0.000174,100798
C,afr,16:04,0.000174,100798
C,afr,07:19,0.000169,100798
C,afr,07:35,0.000149,100798
C,afr,08:13,0.000144,100798
C,afr,03:38,0.000119,100798
C,afr,04:03,0.000119,100798
C,afr,08:03,9.4e-05,100798
C,afr,05:29,8.9e-05,100798
C,afr,04:360,8.4e-05,100798
C,afr,03:07,7.4e-05,100798
C,afr,17:04,6.4e-05,100798
C,afr,07:28,4.5e-05,100798
C,afr,07:184,4e-05,100798
C,afr,18:02,4e-05,100798
C,afr,06:06,4e-05,100798
C,afr,05:11,4e-05,100798
C,afr,15:09,4e-05,100798
C,afr,07:112,4e-05,100798
C,afr,03:32,3.5e-05,100798
C,afr,03:163,3.5e-05,100798
C,afr,03:132,3e-05,100798
C,afr,07:27,3e-05,100798
C,afr,03:64,3e-05,100798
C,afr,05:05,3e-05,100798
C,afr,03:121N,3e-05,100798
C,afr,12:07,3e-05,100798
C,afr,07:173,3e-05,100798
C,afr,04:08,2.5e-05,100798
C,afr,03:41,2.5e-05,100798
C,afr,03:344,2.5e-05,100798
C,afr,07:18,2.5e-05,100798
C,afr,03:136,2.5e-05,100798
C,afr,03:10,2.5e-05,100798
C,afr,16:07,2.5e-05,100798
C,afr,16:08,2e-05,100798
C,afr,15:22,2e-05,100798
C,afr,18:03,2e-05,100798
C,afr,05:43,2e-05,100798
C,afr,15:04,2e-05,100798
C,afr,03:60,2e-05,100798
C,afr,06:127,2e-05,100798
C,afr,03:536,2e-05,100798
C,afr,04:180,1.5e-05,100798
C,afr,12:59,1.5e-05,100798
C,afr,12:13,1.5e-05,100798
C,afr,15:11,1.5e-05,100798
C,afr,03:06,1.5e-05,100798
C,afr,18:04,1.5e-05,100798
C,afr,04:27,1.5e-05,100798
C,afr,05:78,1.5e-05,100798
C,afr,04:33,1.5e-05,100798
C,afr,08:37,1.5e-05,100798
C,afr,08:32,1e-05,100798
C,afr,15:07,1e-05,100798
C,afr,12:12,1e-05,100798
C,afr,08:28,1e-05,100798
C,afr,07:255,1e-05,100798
C,afr,12:04,1e-05,100798
C,afr,15:06,1e-05,100798
C,afr,08:12,1e-05,100798
C,afr,04:114,1e-05,100798
C,afr,14:04,1e-05,100798
C,afr,04:06,1e-05,100798
C,afr,03:16,1e-05,100798
C,afr,03:431,1e-05,100798
C,afr,12:19,1e-05,100798
C,afr,05:46,1e-05,100798
C,afr,03:11,1e-05,100798
C,afr,03:18,5e-06,100798
C,afr,16:25,5e-06,100798
C,afr,07:51,5e-06,100798
C,afr,08:183,5e-06,100798
C,afr,07:210,5e-06,100798
C,afr,07:459,5e-06,100798
C,afr,04:121,5e-06,100798
C,afr,07:600,5e-06,100798
C,afr,05:281,5e-06,100798
C,afr,03:117,5e-06,100798
C,afr,07:07,5e-06,100798
C,afr,08:43,5e-06,100798
C,afr,08:15,5e-06,100798
C,afr,06:47,5e-06,100798
C,afr,08:05,5e-06,100798
C,afr,05:42,5e-06,100798
C,afr,03:167,5e-06,100798
C,afr,07:1136,5e-06,100798
C,afr,18:12,5e-06,100798
C,afr,05:64,5e-06,100798
C,afr,02:06,5e-06,100798
C,afr,12:54,5e-06,100798
C,afr,12:28,5e-06,100798
C,afr,07:26,5e-06,100798
C,afr,07:93,5e-06,100798
C,afr,05:269,5e-06,100798
C,afr,04:202,5e-06,100798
C,afr,07:17,5e-06,100798
C,afr,08:30,5e-06,100798
C,afr,17:27N,5e-06,100798
C,afr,12:05,5e-06,100798
C,afr,08:68,5e-06,100798
C,afr,07:10,5e-06,100798
C,afr,04:36,5e-06,100798
C,afr,07:21,5e-06,100798
C,afr,04:24,5e-06,100798
C,afr,03:293,5e-06,100798
C,afr,03:126,5e-06,100798
C,afr,03:115,5e-06,100798
C,afr,01:17,5e-06,100798
C,afr,03:15,5e-06,100798
C,afr,08:16,5e-06,100798
C,afr,03:385,5e-06,100798
C,afr,12:98,5e-06,100798
C,afr,04:49,5e-06,100798
C,afr,08:276,5e-06,100798
C,afr,03:19,5e-06,100798
C,afr,03:257,5e-06,100798
C,afr,04:94,5e-06,100798
C,afr,04:15,5e-06,100798
C,afr,04:54,5e-06,100798
C,afr,01:54,5e-06,100798
C,afr,05:09,5e-06,100798
C,afr,03:67,5e-06,100798
C,afr,07:76,5e-06,100798
C,afr,07:332,5e-06,100798
C,afr,07:744,5e-06,100798
C,afr,03:607,5e-06,100798
C,afr,04:368,5e-06,100798
C,afr,07:71,5e-06,100798
C,afr,06:32,5e-06,100798
C,afr,08:134,5e-06,100798
C,afr,02:17,5e-06,100798
C,afr,02:27,5e-06,100798
C,afr,02:137,5e-06,100798
C,afr,08:19,5e-06,100798
C,amr,04:01,0.167823,107926
C,amr,07:02,0.127013,107926
C,amr,07:01,0.096145,107926
C,amr,03:04,0.071697,107926
C,amr,06:02,0.059235,107926
C,amr,16:01,0.051609,107926
C,amr,01:02,0.050896,107926
C,amr,08:02,0.046819,107926
C,amr,05:01,0.04574,107926
C,amr,12:03,0.038225,107926
C,amr,02:02,0.034899,107926
C,amr,03:03,0.031364,107926
C,amr,15:02,0.028445,107926
C,amr,08:01,0.027366,107926
C,amr,17:01,0.019842,107926
C,amr,03:05,0.013032,107926
C,amr,14:02,0.012397,107926
C,amr,02:10,0.011656,107926
C,amr,12:02,0.010577,107926
C,amr,07:04,0.007542,107926
C,amr,03:06,0.007343,107926
C,amr,15:05,0.007121,107926
C,amr,16:02,0.006681,107926
C,amr,03:02,0.004823,107926
C,amr,15:09,0.004216,107926
C,amr,18:01,0.003716,107926
C,amr,08:03,0.003572,107926
C,amr,08:04,0.001344,107926
C,amr,04:04,0.00094,107926
C,amr,16:04,0.000917,107926
C,amr,14:03,0.000778,107926
C,amr,05:09,0.000667,107926
C,amr,03:07,0.000547,107926
C,amr,04:03,0.000477,107926
C,amr,07:17,0.000412,107926
C,amr,15:04,0.000412,107926
C,amr,12:12,0.000246,107926
C,amr,08:94,0.000232,107926
C,amr,04:07,0.000199,107926
C,amr,15:06,0.000181,107926
C,amr,03:08,0.000158,107926
C,amr,05:29,0.000153,107926
C,amr,03:136,0.000116,107926
C,amr,08:10,0.000102,107926
C,amr,06:08,8.3e-05,107926
C,amr,03:38,7.9e-05,107926
C,amr,04:13,7.9e-05,107926
C,amr,12:04,7.4e-05,107926
C,amr,07:19,6.9e-05,107926
C,amr,03:344,6e-05,107926
C,amr,07:05,5.6e-05,107926
C,amr,03:167,5.6e-05,107926
C,amr,08:13,5.1e-05,107926
C,amr,06:09,5.1e-05,107926
C,amr,12:05,5.1e-05,107926
C,amr,07:27,4.6e-05,107926
C,amr,14:06,4.6e-05,107926
C,amr,03:32,4.2e-05,107926
C,amr,07:06,4.2e-05,107926
C,amr,04:360,3.7e-05,107926
C,amr,07:35,3.7e-05,107926
C,amr,02:14,3.7e-05,107926
C,amr,08:06,3.7e-05,107926
C,amr,05:04,3.2e-05,107926
C,amr,07:07,3.2e-05,107926
C,amr,03:47,3.2e-05,107926
C,amr,03:132,3.2e-05,107926
C,amr,08:16,2.8e-05,107926
C,amr,04:06,2.8e-05,107926
C,amr,03:163,2.8e-05,107926
C,amr,08:37,2.8e-05,107926
C,amr,03:27,2.3e-05,107926
C,amr,05:43,2.3e-05,107926
C,amr,04:19,2.3e-05,107926
C,amr,07:26,2.3e-05,107926
C,amr,02:08,2.3e-05,107926
C,amr,04:17,1.9e-05,107926
C,amr,03:297,1.9e-05,107926
C,amr,01:131,1.9e-05,107926
C,amr,15:08,1.9e-05,107926
C,amr,02:04,1.9e-05,107926
C,amr,03:19,1.9e-05,107926
C,amr,08:08,1.9e-05,107926
C,amr,07:578,1.9e-05,107926
C,amr,08:11,1.9e-05,107926
C,amr,07:41,1.4e-05,107926
C,amr,15:17,1.4e-05,107926
C,amr,08:28,1.4e-05,107926
C,amr,03:246,1.4e-05,107926
C,amr,15:27,1.4e-05,107926
C,amr,03:113,1.4e-05,107926
C,amr,03:10,1.4e-05,107926
C,amr,04:10,1.4e-05,107926
C,amr,03:41,9e-06,107926
C,amr,07:1136,9e-06,107926
C,amr,02:07,9e-06,107926
C,amr,02:26,9e-06,107926
C,amr,04:15,9e-06,107926
C,amr,03:70,9e-06,107926
C,amr,04:33,9e-06,107926
C,amr,07:18,9e-06,107926
C,amr,07:21,9e-06,107926
C,amr,08:53,9e-06,107926
C,amr,08:183,9e-06,107926
C,amr,08:12,9e-06,107926
C,amr,02:06,9e-06,107926
C,amr,15:43,9e-06,107926
C,amr,15:07,9e-06,107926
C,amr,12:98,9e-06,107926
C,amr,01:03,9e-06,107926
C,amr,03:09,9e-06,107926
C,amr,08:25,9e-06,107926
C,amr,03:16,9e-06,107926
C,amr,05:08,9e-06,107926
C,amr,07:93,9e-06,107926
C,amr,07:22,5e-06,107926
C,amr,03:404,5e-06,107926
C,amr,03:660,5e-06,107926
C,amr,08:72,5e-06,107926
C,amr,08:30,5e-06,107926
C,amr,15:10,5e-06,107926
C,amr,05:78,5e-06,107926
C,amr,03:253,5e-06,107926
C,amr,04:113,5e-06,107926
C,amr,05:11,5e-06,107926
C,amr,08:239,5e-06,107926
C,amr,05:269,5e-06,107926
C,amr,16:59,5e-06,107926
C,amr,15:22,5e-06,107926
C,amr,07:155,5e-06,107926
C,amr,07:10,5e-06,107926
C,amr,03:179,5e-06,107926
C,amr,08:119,5e-06,107926
C,amr,03:78,5e-06,107926
C,amr,07:1094,5e-06,107926
C,amr,04:64,5e-06,107926
C,amr,15:74,5e-06,107926
C,amr,07:172,5e-06,107926
C,amr,08:111,5e-06,107926
C,amr,16:139,5e-06,107926
C,amr,08:55N,5e-06,107926
C,amr,07:478,5e-06,107926
C,amr,05:64,5e-06,107926
C,amr,07:314,5e-06,107926
C,amr,03:87,5e-06,107926
C,amr,08:163,5e-06,107926
C,amr,03:385,5e-06,107926
C,amr,07:252,5e-06,107926
C,amr,07:368,5e-06,107926
C,amr,14:46,5e-06,107926
C,amr,07:198N,5e-06,107926
C,amr,03:159,5e-06,107926
C,amr,03:94,5e-06,107926
C,amr,08:19,5e-06,107926
C,amr,03:319,5e-06,107926
C,amr,04:201,5e-06,107926
C,amr,15:11,5e-06,107926
C,amr,07:218,5e-06,107926
C,amr,06:354,5e-06,107926
C,amr,03:296,5e-06,107926
C,amr,05:05,5e-06,107926
C,amr,03:40,5e-06,107926
C,amr,05:46,5e-06,107926
C,amr,05:25,5e-06,107926
C,amr,12:09,5e-06,107926
C,amr,04:223,5e-06,107926
C,amr,05:06,5e-06,107926
C,amr,02:97,5e-06,107926
C,amr,06:87,5e-06,107926
C,amr,05:28,5e-06,107926
C,amr,06:06,5e-06,107926
C,amr,05:152,5e-06,107926
C,amr,03:469,5e-06,107926
C,amr,03:257,5e-06,107926
C,amr,05:111,5e-06,107926
C,amr,03:165,5e-06,107926
C,amr,03:143,5e-06,107926
C,amr,03:35,5e-06,107926
C,amr,03:108,5e-06,107926
C,amr,03:536,5e-06,107926
C,amr,03:464,5e-06,107926
C,amr,01:10,5e-06,107926
C,amr,06:11,5e-06,107926
C,amr,03:317,5e-06,107926
C,amr,03:256,5e-06,107926
C,amr,08:15,5e-06,107926
C,amr,08:302N,5e-06,107926
C,amr,12:73,5e-06,107926
C,amr,03:37,5e-06,107926
C,amr,02:20,5e-06,107926
C,amr,05:36,5e-06,107926
C,amr,16:09,5e-06,107926
C,amr,04:24,5e-06,107926
C,amr,08:62,5e-06,107926
C,amr,03:75,5e-06,107926
C,amr,06:07,5e-06,107926
C,amr,03:45,5e-06,107926
C,amr,07:61N,5e-06,107926
C,amr,08:270,5e-06,107926
C,amr,03:77,5e-06,107926
C,amr,12:267,5e-06,107926
C,amr,02:27,5e-06,107926
C,amr,03:535,5e-06,107926
C,amr,01:67,5e-06,107926
C,amr,03:591,5e-06,107926
C,amr,05:211,5e-06,107926
C,amr,08:134,5e-06,107926
C,amr,06:224,5e-06,107926
C,amr,05:10,5e-06,107926
C,amr,03:60,5e-06,107926
C,amr,03:39,5e-06,107926
C,amr,07:464,5e-06,107926
C,amr,05:281,5e-06,107926
C,eas,07:02,0.173421,15892
C,eas,01:02,0.136735,15892
C,eas,08:01,0.095866,15892
C,eas,03:04,0.090045,15892
C,eas,04:01,0.081488,15892
C,eas,03:03,0.059307,15892
C,eas,03:02,0.056223,15892
C,eas,06:02,0.04496,15892
C,eas,15:02,0.03593,15892
C,eas,14:02,0.034483,15892
C,eas,12:02,0.032595,15892
C,eas,07:01,0.028851,15892
C,eas,04:03,0.028505,15892
C,eas,12:03,0.015322,15892
C,eas,07:04,0.013403,15892
C,eas,15:05,0.012585,15892
C,eas,14:03,0.011578,15892
C,eas,05:01,0.009879,15892
C,eas,02:02,0.006135,15892
C,eas,08:02,0.005128,15892
C,eas,16:01,0.004751,15892
C,eas,08:03,0.003996,15892
C,eas,12:04,0.003492,15892
C,eas,01:03,0.002548,15892
C,eas,04:06,0.002517,15892
C,eas,17:01,0.001825,15892
C,eas,16:02,0.001416,15892
C,eas,07:27,0.000724,15892
C,eas,02:10,0.000566,15892
C,eas,03:132,0.000566,15892
C,eas,01:08,0.000535,15892
C,eas,03:17,0.000535,15892
C,eas,16:04,0.000472,15892
C,eas,03:136,0.000378,15892
C,eas,18:01,0.000315,15892
C,eas,01:06,0.000189,15892
C,eas,03:344,0.000157,15892
C,eas,08:04,0.000126,15892
C,eas,03:60,0.000126,15892
C,eas,15:04,0.000126,15892
C,eas,03:36,0.000126,15892
C,eas,07:56,9.4e-05,15892
C,eas,04:04,9.4e-05,15892
C,eas,07:06,9.4e-05,15892
C,eas,03:536,9.4e-05,15892
C,eas,03:21,6.3e-05,15892
C,eas,12:05,6.3e-05,15892
C,eas,03:37,6.3e-05,15892
C,eas,12:28,6.3e-05,15892
C,eas,08:06,6.3e-05,15892
C,eas,01:131,6.3e-05,15892
C,eas,15:09,6.3e-05,15892
C,eas,03:85,6.3e-05,15892
C,eas,03:297,6.3e-05,15892
C,eas,03:431,6.3e-05,15892
C,eas,03:07,6.3e-05,15892
C,eas,07:1136,3.1e-05,15892
C,eas,03:14,3.1e-05,15892
C,eas,03:24,3.1e-05,15892
C,eas,03:645,3.1e-05,15892
C,eas,15:06,3.1e-05,15892
C,eas,03:94,3.1e-05,15892
C,eas,07:20,3.1e-05,15892
C,eas,05:78,3.1e-05,15892
