gene	category	ancestry	occurrence_k	n_alleles	share_of_S_obs
HLA-W	all	SAS	8	2	0.0196
HLA-W	all	SAS	9	1	0.0098
HLA-W	all	SAS	10	1	0.0098
HLA-W	all	SAS	12	1	0.0098
HLA-W	all	SAS	14	1	0.0098
HLA-W	all	SAS	15	1	0.0098
HLA-W	all	SAS	16	1	0.0098
HLA-W	all	SAS	18	1	0.0098
HLA-W	all	SAS	21	1	0.0098
HLA-W	all	SAS	24	1	0.0098
HLA-W	all	SAS	31	1	0.0098
HLA-W	all	SAS	37	1	0.0098
HLA-W	all	SAS	58	1	0.0098
HLA-W	all	SAS	61	1	0.0098
HLA-W	all	SAS	87	1	0.0098
HLA-W	all	SAS	106	1	0.0098
HLA-W	all	SAS	140	1	0.0098
HLA-W	all	SAS	170	1	0.0098
HLA-W	all	SAS	256	1	0.0098
HLA-W	all	SAS	265	1	0.0098
HLA-W	all	SAS	309	1	0.0098
HLA-W	all	SAS	323	1	0.0098
HLA-W	all	SAS	385	1	0.0098
HLA-W	all	POOLED	1	537	0.7828
HLA-W	all	POOLED	2	52	0.0758
HLA-W	all	POOLED	3	12	0.0175
HLA-W	all	POOLED	4	6	0.0087
HLA-W	all	POOLED	5	7	0.0102
HLA-W	all	POOLED	6	2	0.0029
HLA-W	all	POOLED	7	6	0.0087
HLA-W	all	POOLED	8	3	0.0044
HLA-W	all	POOLED	9	3	0.0044
HLA-W	all	POOLED	10	1	0.0015
HLA-W	all	POOLED	11	1	0.0015
HLA-W	all	POOLED	12	3	0.0044
HLA-W	all	POOLED	13	1	0.0015
HLA-W	all	POOLED	15	1	0.0015
HLA-W	all	POOLED	16	2	0.0029
HLA-W	all	POOLED	18	1	0.0015
HLA-W	all	POOLED	19	1	0.0015
HLA-W	all	POOLED	21	2	0.0029
HLA-W	all	POOLED	22	1	0.0015
HLA-W	all	POOLED	23	1	0.0015
HLA-W	all	POOLED	24	1	0.0015
HLA-W	all	POOLED	25	1	0.0015
HLA-W	all	POOLED	26	1	0.0015
HLA-W	all	POOLED	31	1	0.0015
HLA-W	all	POOLED	33	1	0.0015
HLA-W	all	POOLED	34	1	0.0015
HLA-W	all	POOLED	35	1	0.0015
HLA-W	all	POOLED	38	1	0.0015
HLA-W	all	POOLED	41	1	0.0015
HLA-W	all	POOLED	49	1	0.0015
HLA-W	all	POOLED	59	1	0.0015
HLA-W	all	POOLED	69	1	0.0015
HLA-W	all	POOLED	74	1	0.0015
HLA-W	all	POOLED	78	1	0.0015
